individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
BOTTOM,2021/07/15 22:29:05,DrMundo,Ivern,Sylas,Ashe,Morgana,Mordekaiser,Viego,Lucian,Jinx,Heimerdinger,2100,False,8,10,9,185,13586,8490,14816,12493,9805,27725,7378,31689,24007,18677,53351,20993,39767,26653,20626,True,False,NULL,13,32,NULL,4,0,200,36,40,NULL,1,NULL,NULL
BOTTOM,2021/07/15 21:48:11,Vayne,Hecarim,Brand,Ezreal,Lux,Aatrox,Gwen,Viktor,Jinx,Shaco,1834,False,3,12,8,119,11264,16693,11364,9311,10034,17163,28197,28125,12840,15027,25300,48565,22794,29244,19927,False,False,NULL,8,13,NULL,1,0,100,36,53,NULL,0,NULL,NULL
BOTTOM,2021/07/15 21:20:39,Mordekaiser,Khazix,Katarina,Tristana,Rakan,Camille,Udyr,Yasuo,Ezreal,Alistar,1213,False,1,5,0,127,5757,7101,6873,6292,4679,8194,7643,8461,7329,2967,11213,14965,13971,11388,7275,False,False,NULL,5,14,NULL,4,0,100,8,20,NULL,0,NULL,NULL
BOTTOM,2021/07/15 20:39:28,Darius,Amumu,Yone,Twitch,Yuumi,Vladimir,Rammus,Akali,Ezreal,Malphite,2161,False,3,11,13,156,16610,11583,13028,10221,8246,37867,26312,33286,15666,11664,47261,45690,34536,33420,9244,False,False,NULL,9,20,NULL,2,0,200,32,50,NULL,1,NULL,NULL
BOTTOM,2021/07/15 19:58:51,XinZhao,Hecarim,Kalista,Twitch,Xerath,Akali,LeeSin,Talon,Kaisa,Leona,1817,True,7,9,10,129,16819,9363,10321,12192,9505,38377,10007,10451,16305,17312,33726,28906,21057,17694,17369,False,False,NULL,3,10,NULL,1,0,100,31,37,NULL,1,NULL,NULL
BOTTOM,2021/07/14 22:55:51,Jax,Graves,Garen,Sivir,Pantheon,Aatrox,Nocturne,Ziggs,Vayne,Lux,1703,False,2,10,4,166,8934,10486,13507,8867,8921,17901,13767,18351,12074,16282,27990,23661,22706,19160,20803,False,False,NULL,11,16,NULL,2,0,100,23,37,NULL,1,NULL,NULL
BOTTOM,2021/07/14 22:11:12,Warwick,Gragas,Renekton,Jinx,Bard,Fiora,Ezreal,Aatrox,Nocturne,Thresh,1999,False,4,16,8,188,13108,15866,11357,11190,11157,39158,39245,14388,13814,17396,59169,40978,45100,35437,23993,False,False,NULL,8,11,NULL,0,0,100,35,47,NULL,0,NULL,NULL
BOTTOM,2021/07/14 21:35:30,Sett,Sylas,Veigar,Ezreal,Alistar,Teemo,Zac,Zed,Jhin,Lux,1804,True,2,2,12,195,12812,13998,11179,10640,8336,12390,19937,14938,14754,8505,26986,33486,15357,21608,22357,False,True,NULL,5,9,NULL,2,1,200,35,15,NULL,2,NULL,NULL
BOTTOM,2021/07/14 20:49:47,Mordekaiser,Zac,Lucian,Sivir,Leona,Yorick,MasterYi,Leblanc,Ezreal,Yuumi,2325,False,10,11,11,251,15730,13785,12738,16897,9410,52936,20086,21400,28060,9595,54355,46271,28212,32686,32621,False,False,NULL,12,21,NULL,4,0,200,35,45,NULL,2,NULL,NULL
BOTTOM,2021/07/14 20:17:17,Trundle,LeeSin,Lissandra,Tristana,Senna,Rengar,Viego,Zed,Samira,Morgana,1538,False,3,7,3,150,10650,8241,7184,8310,7302,17650,6992,6106,12325,11894,26257,19301,17164,19413,16656,False,False,NULL,8,11,NULL,0,0,200,16,34,NULL,0,NULL,NULL
MIDDLE,2021/07/04 23:18:42,Heimerdinger,JarvanIV,Veigar,Ezreal,Lulu,Sett,Diana,Lissandra,MissFortune,Rell,1765,True,1,5,13,152,13106,11826,9911,16041,7723,24635,12915,16512,33582,7475,13474,23592,14553,16232,14112,False,True,NULL,12,26,NULL,2,0,100,36,19,NULL,3,NULL,NULL
BOTTOM,2021/07/04 22:57:38,Sett,Shaco,Viktor,Tristana,Yuumi,LeeSin,Elise,TwistedFate,Ezreal,TahmKench,864,False,0,3,1,112,4327,5001,3637,4918,2670,5491,6087,2549,3493,1096,11161,10211,4769,6704,2373,False,False,NULL,2,2,NULL,0,0,200,6,19,NULL,1,NULL,NULL
BOTTOM,2021/07/04 22:21:06,Nasus,Volibear,Diana,Jinx,Rakan,Aatrox,Warwick,Sylas,Vayne,Leblanc,1778,False,11,8,7,188,9982,10827,10585,13828,7625,16121,18328,20660,26324,11210,34211,29582,21068,24871,24309,False,False,NULL,11,20,NULL,2,0,100,27,45,NULL,1,NULL,NULL
MIDDLE,2021/07/04 21:51:17,Darius,XinZhao,Veigar,Heimerdinger,Thresh,Chogath,MasterYi,Ornn,Jinx,Lulu,1318,True,9,1,4,142,10247,11958,10059,9060,6575,11044,19328,15724,13237,4178,15006,17431,6371,5626,8836,False,False,NULL,8,13,NULL,0,0,200,32,7,NULL,2,NULL,NULL
BOTTOM,2021/07/04 21:18:33,Shen,XinZhao,Sylas,Tristana,Annie,Singed,Trundle,Zed,Ezreal,Thresh,1331,False,2,5,0,123,7998,8943,7589,7137,6584,11793,13889,8723,4556,12340,20401,24533,16435,10472,15450,False,False,NULL,7,10,NULL,0,0,200,20,28,NULL,0,NULL,NULL
BOTTOM,2021/07/04 20:35:38,Jax,Nocturne,Talon,Sivir,Xerath,DrMundo,Nidalee,Lux,Varus,Morgana,2138,False,3,6,9,217,11080,10961,16736,11418,11039,21067,11051,27706,10340,33349,31981,35891,35816,24164,19300,False,False,NULL,16,50,NULL,6,0,100,30,34,NULL,1,NULL,NULL
BOTTOM,2021/07/01 23:22:12,Malphite,LeeSin,Vayne,Tristana,Sett,Rumble,XinZhao,Sylas,Xayah,Karma,1218,True,5,1,3,156,5931,9044,11705,8800,5417,9159,12366,13718,7010,3342,9786,16565,10226,7072,8915,False,False,NULL,5,14,NULL,5,0,200,26,8,NULL,2,NULL,NULL
MIDDLE,2021/07/01 22:43:11,Illaoi,Tristana,Nidalee,Samira,Bard,Jax,Aatrox,Katarina,Aphelios,Zilean,1585,False,2,8,1,161,11877,8738,8954,9139,6145,28989,10535,14102,15411,6983,31741,20052,22284,28272,13051,True,False,NULL,9,15,NULL,1,0,100,18,33,NULL,0,NULL,NULL
BOTTOM,2021/07/01 22:01:41,Kayle,Volibear,Nocturne,Sivir,Xerath,Malphite,Rumble,Katarina,Kaisa,Braum,1872,True,8,6,8,178,15062,11628,11147,13327,8433,29434,12389,12554,10854,19266,25729,30958,23112,15782,13129,False,False,NULL,10,12,NULL,1,0,200,28,27,NULL,5,NULL,NULL
BOTTOM,2021/07/01 21:19:51,Nocturne,Udyr,Talon,Twitch,Shaco,XinZhao,Ekko,Anivia,Varus,Xerath,2145,False,4,11,6,178,13002,13121,14378,11409,11806,23804,16340,32513,11507,24584,33806,39549,36107,26913,19878,False,False,NULL,7,18,NULL,4,0,200,36,46,NULL,2,NULL,NULL
BOTTOM,2021/07/01 20:41:36,Volibear,XinZhao,Lissandra,Tristana,Gwen,Tryndamere,Diana,Zed,MissFortune,Brand,2042,False,5,9,5,212,12047,16024,10129,12649,9614,22360,30138,11959,10462,14876,38156,41008,24108,26643,33207,False,False,NULL,10,14,NULL,1,0,200,29,37,NULL,1,NULL,NULL
BOTTOM,2021/07/01 19:34:56,Singed,Evelynn,Sylas,Tristana,Janna,Sett,XinZhao,Ekko,Varus,Karma,2732,True,12,5,8,282,13969,16716,19076,19156,10255,23551,40991,61829,29157,9642,45746,44722,71400,34598,22668,False,False,NULL,19,42,NULL,15,1,100,40,25,NULL,4,NULL,NULL
BOTTOM,2021/06/30 23:22:50,Renekton,Shaco,Ryze,Sivir,Nautilus,Camille,FiddleSticks,Yone,Vayne,Blitzcrank,924,False,0,5,1,89,5880,5855,4960,4057,2940,9214,2697,8959,4010,2721,13245,8957,10977,7129,6123,False,False,NULL,5,7,NULL,0,0,200,6,19,NULL,1,NULL,NULL
BOTTOM,2021/06/30 22:42:35,Gnar,Sivir,Lissandra,Nocturne,Morgana,Sett,Viego,Syndra,Ezreal,Lux,1876,True,7,7,14,173,12267,12519,11686,15129,13651,24301,17973,23516,29095,23939,29142,17620,22217,40248,16254,True,False,NULL,10,29,NULL,3,1,100,49,25,NULL,2,NULL,NULL
BOTTOM,2021/06/30 22:13:13,Garen,Nidalee,Akali,Tristana,Morgana,Ornn,Twitch,Sylas,Jhin,Shaco,954,False,1,4,2,81,3926,5506,4559,4788,4571,6209,4305,4207,1618,4327,13373,13005,11682,8537,8607,False,False,NULL,5,5,NULL,0,0,200,9,28,NULL,1,NULL,NULL
BOTTOM,2021/06/30 21:12:44,Jayce,Shaco,Sylas,Sivir,Karma,Camille,Diana,Katarina,Draven,Lux,1024,True,5,3,3,102,7351,5989,7638,6694,5330,10653,4310,6026,7698,6999,7711,8480,5732,7855,5186,True,False,NULL,4,9,NULL,2,0,100,17,6,NULL,2,NULL,NULL
BOTTOM,2021/06/30 20:31:17,Sylas,Graves,Zed,Tristana,Galio,Quinn,Vi,Kalista,Ezreal,Shen,1911,False,2,10,5,161,8498,19809,11523,8768,6493,7243,38851,21748,7077,7592,26979,34490,25184,25009,28713,False,False,NULL,12,18,NULL,1,0,100,28,38,NULL,1,NULL,NULL
BOTTOM,2021/06/30 20:09:56,Poppy,Nunu,TwistedFate,Tristana,Soraka,Shen,Nocturne,Anivia,Ezreal,Leona,938,False,1,7,2,66,6359,4339,4537,4050,3411,10293,2776,3238,4825,2615,11890,15656,10150,14231,5689,False,False,NULL,5,6,NULL,0,0,200,6,24,NULL,0,NULL,NULL
BOTTOM,2021/06/28 21:20:10,Mordekaiser,Nocturne,Zed,Sivir,Rakan,Sylas,Rumble,LeeSin,Kaisa,Lux,1416,False,1,7,1,126,7182,8119,9522,6621,5165,14189,7600,16397,5930,3113,21046,19770,12112,13511,11370,False,False,NULL,8,18,NULL,1,0,100,14,30,NULL,0,NULL,NULL
BOTTOM,2021/06/28 20:42:16,Quinn,LeeSin,Yone,Tristana,Senna,Singed,Kindred,Irelia,Ashe,Alistar,1222,True,7,4,8,124,11169,12778,7367,9206,7464,14835,17026,9886,12390,9018,7156,23444,10708,11517,13687,False,False,NULL,5,18,NULL,4,0,200,34,15,NULL,3,NULL,NULL
BOTTOM,2021/06/28 20:08:46,Nocturne,Sejuani,Leblanc,Tristana,Braum,Nasus,XinZhao,Fizz,Ezreal,Blitzcrank,1575,True,20,3,5,198,9140,11720,9418,17356,7969,5829,9813,17014,35838,5609,14580,28159,14892,19356,17294,True,False,NULL,7,12,NULL,1,0,200,29,14,NULL,4,NULL,NULL
BOTTOM,2021/06/28 19:42:41,Sett,MasterYi,Akali,Tristana,Xerath,Neeko,Elise,Yasuo,Jhin,Lulu,1259,False,1,6,1,97,7115,6273,6562,6418,6085,7810,2864,5823,4378,6318,14362,18597,13229,11485,10653,False,False,NULL,7,18,NULL,4,0,100,9,32,NULL,0,NULL,NULL
BOTTOM,2021/06/28 19:08:07,Tryndamere,Graves,TwistedFate,Tristana,Shen,LeeSin,Warwick,Talon,Kaisa,Brand,1513,False,4,6,0,151,10777,8551,7814,9297,5472,19214,13085,8437,6632,3086,25852,22455,15753,15036,17947,False,False,NULL,8,8,NULL,0,0,200,15,39,NULL,0,NULL,NULL
BOTTOM,2021/06/28 18:47:22,Sylas,Elise,Akali,Sivir,Leona,Ornn,Taliyah,Yone,Ezreal,Thresh,934,False,2,3,2,93,4324,4716,4840,5028,3544,5578,4993,6289,7314,1682,8691,13435,12619,6977,8738,False,False,NULL,6,8,NULL,1,0,200,7,22,NULL,0,NULL,NULL
BOTTOM,2021/06/26 22:22:24,Sylas,Nidalee,Nocturne,Sivir,Blitzcrank,Malphite,Viego,Lucian,Jhin,Velkoz,1935,True,4,9,16,161,13036,16664,15114,11370,7892,18706,29357,23534,19488,5413,29615,34292,21220,22126,21864,False,False,NULL,9,22,NULL,5,0,100,46,33,NULL,2,NULL,NULL
BOTTOM,2021/06/26 21:37:40,Fiora,Trundle,Maokai,Tristana,Senna,Mordekaiser,Rumble,Sett,Ezreal,Yuumi,2209,True,9,3,4,228,12852,16016,14252,16723,13634,9639,24651,26025,26121,16099,29308,42319,38097,21117,18370,False,False,NULL,10,24,NULL,2,0,100,27,28,NULL,4,NULL,NULL
BOTTOM,2021/06/26 20:48:41,Darius,Kindred,Sylas,Tristana,Xerath,Kled,XinZhao,Heimerdinger,Ezreal,Lux,2521,False,10,8,7,207,14004,14212,14635,15868,14519,18603,26379,30671,17965,53400,47286,40141,51939,39406,21973,False,False,NULL,14,32,NULL,6,0,100,38,43,NULL,3,NULL,NULL
BOTTOM,2021/06/26 20:13:42,Nasus,MasterYi,Akali,Ezreal,Blitzcrank,Mordekaiser,XinZhao,Zed,Kaisa,Thresh,1740,True,2,5,15,149,11820,15444,13908,9430,8253,16376,22575,27677,14122,7602,26850,26407,20708,13996,18976,False,True,NULL,11,24,NULL,2,0,100,39,24,NULL,2,NULL,NULL
BOTTOM,2021/06/26 19:39:24,TahmKench,Shyvana,Quinn,Tristana,Lux,Riven,LeeSin,Lucian,Ashe,Nidalee,1614,False,0,9,7,182,7358,8803,10973,8712,9764,10746,15360,22927,7296,16692,25357,27365,22407,21276,16972,False,False,NULL,8,23,NULL,7,0,100,24,51,NULL,2,NULL,NULL
BOTTOM,2021/06/26 19:30:57,Malphite,Kindred,Xerath,Tristana,Yuumi,Renekton,Kayn,Zed,Xayah,Swain,207,True,0,0,0,11,1003,798,908,901,858,0,449,218,345,538,482,1394,58,620,496,False,False,NULL,1,0,NULL,0,0,100,0,1,NULL,0,NULL,NULL
Invalid,2021/06/25 17:43:48,Jhin,Urgot,Lucian,Kaisa,Zac,Ahri,Kayle,Malzahar,Xayah,Zed,1121,False,5,3,7,30,13420,12110,10273,12286,10522,19343,11782,5798,30154,12298,18788,18972,6395,16867,29003,False,False,NULL,0,0,NULL,0,0,200,38,37,NULL,0,NULL,NULL
BOTTOM,2021/06/24 21:45:10,Kled,Shaco,Leblanc,Sivir,Alistar,Poppy,XinZhao,Kayle,Ezreal,Senna,2185,True,4,8,13,215,15485,20274,16104,13119,9919,23143,35614,35551,21854,7594,38750,32535,31346,24618,28476,False,False,NULL,12,25,NULL,3,0,200,51,31,NULL,4,NULL,NULL
BOTTOM,2021/06/24 21:03:42,Aatrox,Rammus,Yone,Twitch,Yuumi,Senna,Zac,Annie,Ezreal,Lux,1826,True,1,7,17,135,12934,13344,17283,10058,8258,21441,19292,30320,9539,9478,28975,33703,20473,24680,9361,False,False,NULL,10,27,NULL,4,0,100,41,19,NULL,4,NULL,NULL
BOTTOM,2021/06/24 20:25:55,Ornn,Nunu,Rumble,Tristana,Varus,Nasus,Nocturne,Akali,Caitlyn,Veigar,1883,True,14,4,6,182,9250,12467,8698,14723,10906,19119,22649,13809,18327,21214,22111,47627,15389,18171,9411,False,False,NULL,12,26,NULL,5,0,100,29,14,NULL,4,NULL,NULL
BOTTOM,2021/06/24 19:52:06,Ornn,XinZhao,Akali,Tristana,Pantheon,Riven,Khazix,Fizz,Jinx,Lux,1506,True,10,2,4,196,8905,9688,12576,13032,8572,12913,6812,21781,12906,10898,25010,17779,19467,11310,15492,False,True,NULL,8,21,NULL,3,1,200,36,21,NULL,1,NULL,NULL
BOTTOM,2021/06/24 19:19:52,Malphite,MasterYi,Leblanc,Ezreal,Pyke,Heimerdinger,XinZhao,Talon,Lucian,Leona,1190,False,1,5,2,113,5691,4890,5369,5536,5775,8240,6211,8528,6713,5223,13197,14496,12975,9219,6283,False,False,NULL,5,9,NULL,1,0,200,8,24,NULL,0,NULL,NULL
BOTTOM,2021/06/24 00:04:34,Garen,Rumble,Ezreal,Sivir,Leona,Teemo,Nunu,Talon,Vayne,Nautilus,1285,False,0,8,0,124,5847,6202,6172,5582,3977,4098,8822,10359,5372,1991,17791,20789,11013,13175,8956,False,False,NULL,6,10,NULL,1,0,100,3,27,NULL,0,NULL,NULL
BOTTOM,2021/06/23 23:25:42,Darius,XinZhao,Galio,Tristana,Morgana,Warwick,Shaco,Qiyana,Ezreal,Leona,1945,True,12,4,11,171,13620,14510,13289,15597,9854,27087,26249,28552,25174,9792,30279,43676,24301,21730,15752,False,False,NULL,11,23,NULL,4,1,200,50,27,NULL,3,NULL,NULL
BOTTOM,2021/06/23 22:37:26,Renekton,Elise,Viktor,Sivir,Veigar,Darius,Rammus,Ekko,Varus,Morgana,2525,True,16,10,16,261,17074,12249,11885,21019,13463,49554,21416,29422,46365,22340,67801,33094,23029,28304,29969,False,False,NULL,15,49,NULL,4,0,200,49,53,NULL,2,NULL,NULL
Invalid,2021/06/23 22:26:43,Renekton,Diana,Zyra,Tristana,Lulu,Darius,Nocturne,Rumble,Jinx,Leona,198,False,0,0,0,0,883,1091,859,680,719,916,0,794,0,0,798,1540,296,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
BOTTOM,2021/06/23 21:48:11,Jayce,Aatrox,Kassadin,Sivir,Alistar,Sylas,Shaco,Xerath,Ezreal,Sona,1722,True,7,4,9,187,16330,11350,9002,12437,8179,34218,15489,10710,22007,6709,22769,34990,23583,16114,21896,False,True,NULL,9,26,NULL,7,1,200,33,28,NULL,3,NULL,NULL
BOTTOM,2021/06/23 21:23:03,Irelia,Nocturne,Zed,Ezreal,Neeko,Ahri,MasterYi,Leblanc,MissFortune,Brand,917,True,4,3,7,71,10587,5795,5532,6208,6132,13802,2335,5069,6630,5823,15222,9248,5423,8400,5395,False,False,NULL,3,5,NULL,2,0,200,24,7,NULL,1,NULL,NULL
BOTTOM,2021/06/23 20:49:19,Kayle,Volibear,Leblanc,Tristana,Alistar,Illaoi,LeeSin,Fizz,MissFortune,Malphite,1714,False,5,7,4,183,7321,6710,10530,10819,6263,8740,4113,28671,22713,6538,22479,23175,26735,20098,23403,False,False,NULL,8,18,NULL,5,0,100,20,40,NULL,1,NULL,NULL
BOTTOM,2021/06/23 19:44:31,Jax,Alistar,Sylas,Riven,Tristana,Katarina,Warwick,Lux,Darius,Draven,2707,False,20,9,9,230,20000,11494,10402,13101,20859,31243,15031,17881,22492,56382,43712,38750,40203,42365,38538,False,False,NULL,15,39,NULL,3,0,200,45,50,NULL,3,NULL,NULL
BOTTOM,2021/06/02 21:10:45,Viego,Thresh,Irelia,Aatrox,Samira,Leblanc,Tristana,LeeSin,Yuumi,Mordekaiser,951,True,6,1,5,132,5407,4396,5741,6847,7317,2467,4177,5446,9750,10726,10895,6329,6405,12102,7022,True,False,NULL,5,13,NULL,2,0,100,18,8,NULL,1,NULL,NULL
Invalid,2021/01/25 02:44:24,Zyra,Nidalee,Khazix,Lucian,Xerath,Maokai,Karthus,Seraphine,Ezreal,Irelia,1350,False,5,11,24,17,13972,12570,18213,15063,15610,27607,20071,51429,21216,44618,21602,25521,29282,20478,16251,False,True,NULL,0,0,NULL,0,0,100,56,45,NULL,0,NULL,NULL
Invalid,2021/01/25 01:47:35,Mordekaiser,Chogath,Leblanc,Lulu,Jayce,LeeSin,Twitch,Draven,Janna,Lucian,1579,True,10,13,28,67,16851,17516,19696,17587,16973,33696,26177,64537,9150,35383,45328,51968,36814,22777,42889,False,False,NULL,0,0,NULL,0,0,100,62,48,NULL,0,NULL,NULL
Invalid,2021/01/25 02:16:47,Syndra,Janna,Lillia,Bard,Amumu,Lux,Zed,Teemo,Irelia,Ashe,1454,False,12,8,20,89,16019,14154,15220,16601,14388,18810,16359,20662,28929,14662,23753,25768,22582,29251,27179,False,True,NULL,0,0,NULL,0,0,100,45,38,NULL,0,NULL,NULL
Invalid,2021/01/25 01:29:13,Sivir,Nidalee,Mordekaiser,Zyra,Ryze,Irelia,Akali,Rammus,Pyke,Lissandra,940,True,2,7,23,29,13187,12403,12631,11244,9590,16979,24212,30391,18035,10370,10289,11453,29255,14089,14537,False,False,NULL,0,0,NULL,0,0,200,50,32,NULL,0,NULL,NULL
Invalid,2021/01/25 00:53:22,Fiora,Yuumi,Ahri,Leblanc,Akali,Draven,Varus,Jayce,Darius,Malphite,910,True,4,3,26,38,12434,9576,9941,10901,9937,28671,4659,21480,18131,12465,31036,4256,12082,13369,15280,False,False,NULL,0,0,NULL,0,0,100,43,24,NULL,0,NULL,NULL
Invalid,2021/01/25 00:32:23,Draven,Sejuani,Chogath,Blitzcrank,Bard,Sivir,Brand,Zilean,Nidalee,Warwick,1042,False,3,12,8,38,11622,10080,10033,11246,12775,27414,13956,10550,11373,23311,27424,29655,24081,23381,19558,False,False,NULL,0,0,NULL,0,0,100,30,62,NULL,0,NULL,NULL
Invalid,2021/01/25 01:11:03,Khazix,Jhin,Pyke,Karma,Nidalee,Leona,Akali,Darius,Mordekaiser,MissFortune,897,False,2,6,17,38,9904,11637,10153,9506,9004,8979,25750,5670,13697,13235,14396,14426,17984,12912,12668,False,False,NULL,0,0,NULL,0,0,200,27,37,NULL,0,NULL,NULL
Invalid,2021/01/25 00:15:23,Camille,Ekko,Quinn,Tristana,Lissandra,Evelynn,Lulu,Jinx,Janna,Leona,765,True,4,5,23,27,7887,10507,10289,9997,9441,9262,15935,8891,11941,14958,12514,14248,9892,9801,9012,False,True,NULL,0,0,NULL,0,0,100,39,23,NULL,0,NULL,NULL
Invalid,2021/01/24 23:40:25,MissFortune,Xerath,Jhin,Nunu,Annie,Cassiopeia,Illaoi,Anivia,Nami,Veigar,1717,False,10,19,22,49,20964,19273,19926,15096,16464,36092,67083,53348,14371,38733,38469,25441,31940,57563,36697,False,False,NULL,0,0,NULL,0,0,200,53,70,NULL,0,NULL,NULL
Invalid,2021/01/24 23:16:46,Velkoz,Caitlyn,Senna,Ahri,Vladimir,Blitzcrank,Pantheon,Irelia,Akali,Corki,1231,True,8,9,24,49,14033,16205,15152,12990,13961,28516,34520,21601,22617,23370,17974,28486,20794,22611,37362,False,True,NULL,0,0,NULL,0,0,200,50,44,NULL,0,NULL,NULL
UTILITY,2021/01/09 19:47:37,Syndra,Akali,Malphite,Sivir,Ornn,Ekko,Kayn,Ezreal,Shaco,Mordekaiser,957,False,0,3,3,10,4279,3403,3227,5458,5610,5149,3721,5145,7350,7222,6046,8239,9382,7791,17460,False,False,NULL,8,20,NULL,1,0,100,6,19,NULL,1,NULL,NULL
